Input size,1,3,5,7,10,15,20,25,30,40,50,100,250,500,1000,2500,5000,10000,25000,50000,100000
Sequential Search,1.1841985241289876e-06,7.8946568748961e-07,1.1841985241289876e-06,1.1841985383398423e-06,2.7631298991082076e-06,1.5789313607683653e-06,3.552595572386963e-06,1.3026183808051428e-05,4.342061274087428e-06,1.6973512231288623e-05,5.131526961577038e-06,1.2236718134772673e-05,6.197305631872041e-05,4.855213965981875e-05,0.00043065353153792785,0.000523810482448539,0.0012276191412325943,0.001869060010847079,0.008180838167817228,0.0057824414147518155,0.03130981436109437
Binary Search,1.57893137497922e-06,2.7631298991082076e-06,4.342061274087428e-06,4.73679412493766e-06,5.526259798216415e-06,3.5525955865978176e-06,6.315725485706025e-06,7.499924009835013e-06,4.342061274087428e-06,8.684122548174855e-06,5.131526961577038e-06,5.131526947366183e-06,6.710458322345403e-06,1.184198528392244e-05,8.684122533964e-06,1.0263053923154075e-05,1.1052519610643685e-05,1.0657786759793453e-05,1.263145097141205e-05,1.2236718134772673e-05,1.3815649495541038e-05
BO count Sequential Search
BO count Binary Search
