Input size,1,3,5,7,10,15,20,25,30,40,50,100,250,500,1000,2500,5000,10000,25000,50000,100000
Sequential Search,1.1841985241289876e-06,2.3683970482579753e-06,2.36839706246883e-06,1.9736642258294523e-06,2.3683970482579753e-06,1.9736642116185976e-06,3.1578627357475852e-06,1.3420916644690806e-05,9.47358822145361e-06,1.1447252447283063e-05,5.52625981242727e-06,3.5525955865978176e-06,5.644679653471485e-05,0.000166971992513254,0.00024789222530330335,0.0004349955928120153,0.0009682796634820079,0.003415228556235661,0.00656519664208588,0.004268246229614192,0.0467450527145985
Binary Search,1.57893137497922e-06,3.15786274995844e-06,1.9736642116185976e-06,1.9736642116185976e-06,5.131526961577038e-06,6.315725485706025e-06,3.15786274995844e-06,5.131526961577038e-06,5.920992634855793e-06,1.9736642116185976e-06,4.342061274087428e-06,5.526259798216415e-06,3.15786274995844e-06,6.710458322345403e-06,7.894656860685245e-06,1.5394580870520258e-05,1.263145097141205e-05,1.3815649495541038e-05,1.105251959643283e-05,1.3026183808051428e-05,2.1710306356226283e-05
BO count Sequential Search
BO count Binary Search
